YEAR,SCHOOL,EXAM,%FRESCH,%VRBANB,SEX,VRBAND,ETHN,SCHGEN,SCHDEN
2,35,17,39,16,0,3,5,1,1
2,35,1,39,16,0,1,5,1,1
2,35,24,39,16,0,2,1,1,1
2,35,16,39,16,1,3,1,1,1
2,35,20,39,16,1,2,7,1,1
2,35,1,39,16,0,1,1,1,1
2,35,30,39,16,0,3,1,1,1
2,35,6,39,16,1,1,5,1,1
2,35,35,39,16,1,3,1,1,1
2,35,13,39,16,0,3,1,1,1
2,35,9,39,16,0,1,5,1,1
2,35,14,39,16,0,3,8,1,1
2,35,11,39,16,0,1,1,1,1
2,35,17,39,16,0,3,1,1,1
2,35,14,39,16,0,3,1,1,1
2,35,13,39,16,1,3,1,1,1
2,35,3,39,16,1,1,5,1,1
2,35,7,39,16,1,1,1,1,1
2,35,9,39,16,0,1,5,1,1
2,35,20,39,16,1,2,1,1,1
2,35,14,39,16,1,3,1,1,1
2,35,48,39,16,0,2,1,1,1
2,35,18,39,16,0,3,1,1,1
3,35,22,39,21,0,1,6,1,1
3,35,40,39,21,0,2,1,1,1
3,35,17,39,21,0,3,8,1,1
3,35,38,39,21,0,2,1,1,1
3,35,53,39,21,1,3,5,1,1
3,35,10,39,21,0,3,5,1,1
3,35,7,39,21,0,1,1,1,1
3,35,15,39,21,1,2,1,1,1
3,35,27,39,21,0,3,5,1,1
3,35,29,39,21,0,2,11,1,1
3,35,26,39,21,1,3,1,1,1
3,35,8,39,21,1,1,1,1,1
3,35,34,39,21,0,1,10,1,1
3,35,22,39,21,1,3,1,1,1
3,35,33,39,21,0,2,1,1,1
3,35,11,39,21,0,3,5,1,1
3,35,10,39,21,1,3,1,1,1
3,35,9,39,21,0,1,5,1,1
3,35,30,39,21,0,3,1,1,1
3,35,18,39,21,0,1,1,1,1
3,35,9,39,21,0,3,1,1,1
3,35,3,39,21,1,1,8,1,1
3,35,2,39,21,0,1,5,1,1
3,35,45,39,21,0,1,10,1,1
3,35,40,39,21,1,3,1,1,1
3,35,42,39,21,0,2,1,1,1
3,35,8,39,21,0,3,1,1,1
3,35,1,39,21,0,3,1,1,1
3,35,19,39,21,1,3,10,1,1
3,35,14,39,21,0,3,9,1,1
3,35,16,39,21,1,3,1,1,1
3,35,5,39,21,0,3,1,1,1
3,35,19,39,21,0,3,1,1,1
3,35,31,39,21,1,3,1,1,1
3,35,23,39,21,0,2,1,1,1
3,35,12,39,21,1,3,1,1,1
3,35,18,39,21,1,3,1,1,1
3,35,15,39,21,0,3,10,1,1
3,35,25,39,21,1,3,5,1,1
3,35,26,39,21,0,3,1,1,1
3,35,31,39,21,1,3,1,1,1
3,35,38,39,21,0,3,10,1,1
3,35,11,39,21,1,3,1,1,1
3,35,6,39,21,0,1,1,1,1
3,35,15,39,21,1,1,5,1,1
3,35,4,39,21,0,1,5,1,1
3,35,4,39,21,0,2,2,1,1
3,35,47,39,21,0,2,1,1,1
3,35,54,39,21,0,2,1,1,1
3,35,48,39,21,0,2,1,1,1
3,35,14,39,21,0,3,1,1,1
3,35,8,39,21,0,1,1,1,1
3,35,47,39,21,1,2,1,1,1
3,35,24,39,21,1,3,1,1,1
3,35,28,39,21,1,2,1,1,1
3,35,9,39,21,0,1,1,1,1
3,36,11,29,25,0,3,1,1,1
3,36,17,29,25,1,3,1,1,1
3,36,10,29,25,0,3,1,1,1
3,36,29,29,25,0,2,1,1,1
3,36,7,29,25,1,3,1,1,1
3,36,12,29,25,1,3,1,1,1
3,36,21,29,25,0,2,1,1,1
3,36,10,29,25,0,3,1,1,1
3,36,21,29,25,0,2,1,1,1
3,36,4,29,25,1,1,1,1,1
3,36,24,29,25,0,2,1,1,1
3,36,38,29,25,0,2,1,1,1
3,36,32,29,25,0,3,1,1,1
3,36,3,29,25,0,3,1,1,1
3,36,2,29,25,0,1,1,1,1
3,36,15,29,25,1,3,1,1,1
3,36,9,29,25,0,3,1,1,1
3,36,15,29,25,1,3,1,1,1
3,36,31,29,25,0,3,1,1,1
3,36,17,29,25,0,3,1,1,1
3,36,26,29,25,1,2,1,1,1
3,36,5,29,25,0,3,1,1,1
3,36,24,29,25,0,3,5,1,1
3,36,18,29,25,1,2,1,1,1
3,36,10,29,25,0,3,1,1,1
3,36,19,29,25,1,3,1,1,1
3,36,3,29,25,0,1,1,1,1
3,36,9,29,25,1,1,1,1,1
3,36,31,29,25,0,2,1,1,1
3,36,24,29,25,1,3,1,1,1
3,36,4,29,25,1,2,1,1,1
3,36,28,29,25,1,3,1,1,1
3,36,12,29,25,1,3,1,1,1
3,36,16,29,25,0,1,1,1,1
3,36,31,29,25,1,2,1,1,1
3,36,22,29,25,1,3,1,1,1
3,36,16,29,25,0,2,1,1,1
3,36,3,29,25,0,1,1,1,1
3,36,32,29,25,0,3,1,1,1
3,36,40,29,25,1,3,5,1,1
3,36,38,29,25,0,2,5,1,1
3,36,32,29,25,0,2,1,1,1
3,36,11,29,25,1,3,1,1,1
3,36,7,29,25,0,2,1,1,1
3,36,29,29,25,0,2,1,1,1
3,36,19,29,25,1,2,1,1,1
3,36,1,29,25,0,3,1,1,1
3,36,22,29,25,0,3,1,1,1
3,36,23,29,25,0,3,1,1,1
3,36,23,29,25,1,3,1,1,1
3,36,25,29,25,1,2,1,1,1
3,36,22,29,25,1,3,11,1,1
3,36,13,29,25,0,3,1,1,1
3,36,5,29,25,0,3,1,1,1
3,36,23,29,25,1,2,1,1,1
3,36,37,29,25,1,2,1,1,1
3,36,13,29,25,1,3,1,1,1
3,36,4,29,25,1,1,1,1,1
3,36,8,29,25,0,3,1,1,1
3,36,8,29,25,1,3,1,1,1
3,36,20,29,25,0,3,1,1,1
3,36,37,29,25,1,3,5,1,1
3,36,17,29,25,1,3,1,1,1
3,36,23,29,25,0,3,1,1,1
3,36,16,29,25,0,2,1,1,1
3,36,30,29,25,1,3,1,1,1
3,36,6,29,25,0,1,5,1,1
3,36,11,29,25,0,3,1,1,1
3,36,11,29,25,0,3,1,1,1
3,36,1,29,25,1,1,1,1,1
3,36,4,29,25,0,1,1,1,1
3,36,20,29,25,1,2,1,1,1
3,36,20,29,25,0,3,1,1,1
3,36,12,29,25,0,3,1,1,1
3,36,35,29,25,1,2,1,1,1
3,36,12,29,25,1,3,1,1,1
3,36,14,29,25,1,3,5,1,1
3,36,15,29,25,1,3,1,1,1
3,36,14,29,25,0,1,1,1,1
3,36,4,29,25,0,2,1,1,1
3,36,33,29,25,1,3,1,1,1
3,36,9,29,25,0,3,1,1,1
3,36,29,29,25,1,3,1,1,1
3,36,44,29,25,0,3,1,1,1
3,36,2,29,25,0,3,1,1,1
3,36,23,29,25,0,2,1,1,1
3,36,31,29,25,1,3,1,1,1
3,36,23,29,25,1,2,1,1,1
3,36,19,29,25,0,3,10,1,1
3,36,14,29,25,1,3,1,1,1
3,36,34,29,25,1,2,1,1,1
3,36,40,29,25,0,3,1,1,1
3,36,6,29,25,0,3,1,1,1
3,36,11,29,25,1,1,1,1,1
3,36,15,29,25,1,3,1,1,1
3,36,28,29,25,0,2,1,1,1
3,36,3,29,25,0,1,1,1,1
3,36,3,29,25,0,1,1,1,1
3,36,30,29,25,0,2,1,1,1
3,36,30,29,25,0,3,1,1,1
3,36,17,29,25,1,1,1,1,1
3,36,5,29,25,1,2,1,1,1
3,36,33,29,25,1,2,1,1,1
3,36,44,29,25,0,2,1,1,1
3,36,1,29,25,0,3,1,1,1
3,36,4,29,25,1,3,1,1,1
3,36,12,29,25,0,3,1,1,1
3,36,7,29,25,0,3,1,1,1
3,36,4,29,25,0,1,1,1,1
3,36,11,29,25,0,2,1,1,1
3,36,3,29,25,0,3,1,1,1
3,36,13,29,25,1,3,1,1,1
3,36,30,29,25,1,3,1,1,1
3,36,22,29,25,0,3,1,1,1
3,36,7,29,25,0,3,1,1,1
3,36,25,29,25,1,3,1,1,1
3,36,1,29,25,1,1,1,1,1
3,36,5,29,25,1,1,1,1,1
3,36,9,29,25,0,3,1,1,1
2,37,13,27,32,1,1,1,3,1
2,37,9,27,32,1,1,1,3,1
2,37,68,27,32,1,3,1,3,1
2,37,17,27,32,1,3,1,3,1
2,37,51,27,32,1,2,1,3,1
2,37,10,27,32,1,2,1,3,1
2,37,36,27,32,1,2,1,3,1
2,37,18,27,32,1,3,1,3,1
2,37,47,27,32,1,2,1,3,1
2,37,58,27,32,1,3,1,3,1
2,37,11,27,32,1,3,1,3,1
2,37,31,27,32,1,3,1,3,1
2,37,49,27,32,1,2,1,3,1
2,37,18,27,32,1,2,1,3,1
2,37,38,27,32,1,3,1,3,1
2,37,37,27,32,1,2,1,3,1
2,37,11,27,32,1,1,1,3,1
2,37,19,27,32,1,3,1,3,1
2,37,19,27,32,1,3,1,3,1
2,37,18,27,32,1,3,1,3,1
2,37,31,27,32,1,2,1,3,1
2,37,17,27,32,1,2,1,3,1
2,37,14,27,32,1,3,1,3,1
2,37,21,27,32,1,3,1,3,1
2,37,6,27,32,1,3,1,3,1
2,37,26,27,32,1,3,1,3,1
2,37,21,27,32,1,3,1,3,1
2,37,23,27,32,1,3,1,3,1
2,37,14,27,32,1,3,1,3,1
2,37,26,27,32,1,3,1,3,1
2,37,31,27,32,1,2,1,3,1
2,37,13,27,32,1,3,1,3,1
2,37,23,27,32,1,3,1,3,1
2,37,18,27,32,1,3,1,3,1
2,37,45,27,32,1,2,1,3,1
2,37,28,27,32,1,3,7,3,1
2,37,21,27,32,1,3,1,3,1
2,37,24,27,32,1,3,1,3,1
2,37,60,27,32,1,3,1,3,1
2,37,23,27,32,1,3,1,3,1
2,37,20,27,32,1,3,1,3,1
2,37,22,27,32,1,3,1,3,1
2,37,14,27,32,1,3,1,3,1
2,37,24,27,32,1,3,1,3,1
2,37,40,27,32,1,2,1,3,1
2,37,19,27,32,1,3,11,3,1
2,37,9,27,32,1,1,1,3,1
2,37,31,27,32,1,3,1,3,1
2,37,5,27,32,1,1,1,3,1
2,37,15,27,32,1,3,1,3,1
2,37,39,27,32,1,3,1,3,1
2,37,15,27,32,1,3,1,3,1
2,37,30,27,32,1,3,1,3,1
2,37,17,27,32,1,1,5,3,1
2,37,19,27,32,1,2,1,3,1
2,37,39,27,32,1,3,1,3,1
2,37,7,27,32,1,3,1,3,1
2,37,24,27,32,1,1,1,3,1
2,37,13,27,32,1,1,1,3,1
2,37,11,27,32,1,3,1,3,1
2,37,26,27,32,1,3,1,3,1
2,37,26,27,32,1,3,1,3,1
2,37,27,27,32,1,3,1,3,1
2,37,18,27,32,1,3,1,3,1
2,37,19,27,32,1,3,1,3,1
2,37,15,27,32,1,3,1,3,1
2,37,13,27,32,1,3,1,3,1
2,37,16,27,32,1,3,2,3,1
2,37,15,27,32,1,3,1,3,1
2,37,21,27,32,1,3,1,3,1
2,37,46,27,32,1,3,1,3,1
2,37,13,27,32,1,2,1,3,1
2,37,2,27,32,1,3,10,3,1
2,37,19,27,32,1,3,1,3,1
2,37,20,27,32,1,3,1,3,1
2,37,9,27,32,1,1,1,3,1
3,37,16,27,26,1,1,1,3,1
3,37,5,27,26,1,3,1,3,1
3,37,7,27,26,1,3,1,3,1
3,37,27,27,26,1,2,1,3,1
3,37,20,27,26,1,3,1,3,1
3,37,11,27,26,1,3,1,3,1
3,37,20,27,26,1,3,1,3,1
3,37,34,27,26,1,3,1,3,1
3,37,30,27,26,1,3,1,3,1
3,37,12,27,26,1,3,1,3,1
3,37,33,27,26,1,3,1,3,1
3,37,9,27,26,1,3,1,3,1
3,37,32,27,26,1,2,1,3,1
3,37,20,27,26,1,1,1,3,1
3,37,18,27,26,1,3,8,3,1
3,37,6,27,26,1,3,1,3,1
3,37,11,27,26,1,1,1,3,1
3,37,18,27,26,1,3,1,3,1
3,37,19,27,26,1,3,1,3,1
3,37,25,27,26,1,3,1,3,1
3,37,32,27,26,1,2,1,3,1
3,37,24,27,26,1,2,1,3,1
3,37,22,27,26,1,2,1,3,1
3,37,14,27,26,1,3,1,3,1
3,37,20,27,26,1,3,1,3,1
3,37,17,27,26,1,3,1,3,1
3,37,32,27,26,1,2,1,3,1
3,37,17,27,26,1,3,1,3,1
3,37,26,27,26,1,3,1,3,1
3,37,17,27,26,1,3,1,3,1
3,37,17,27,26,1,2,1,3,1
3,37,24,27,26,1,3,1,3,1
3,37,14,27,26,1,2,1,3,1
3,37,9,27,26,1,1,1,3,1
3,37,37,27,26,1,2,1,3,1
3,37,3,27,26,1,3,11,3,1
3,37,4,27,26,1,3,1,3,1
3,37,4,27,26,1,3,1,3,1
3,37,33,27,26,1,3,1,3,1
3,37,25,27,26,1,3,1,3,1
3,37,28,27,26,1,3,1,3,1
3,37,23,27,26,1,2,1,3,1
3,37,17,27,26,1,2,8,3,1
3,37,18,27,26,1,2,1,3,1
3,37,26,27,26,1,3,1,3,1
3,37,42,27,26,1,3,10,3,1
3,37,24,27,26,1,3,1,3,1
3,37,19,27,26,1,3,1,3,1
3,37,16,27,26,1,3,1,3,1
3,37,18,27,26,1,3,1,3,1
3,37,2,27,26,1,1,1,3,1
3,37,36,27,26,1,3,1,3,1
3,37,38,27,26,1,3,1,3,1
3,37,16,27,26,1,3,1,3,1
3,37,50,27,26,1,2,1,3,1
3,37,31,27,26,1,3,1,3,1
3,37,2,27,26,1,1,7,3,1
3,37,11,27,26,1,3,1,3,1
3,37,41,27,26,1,2,7,3,1
3,37,34,27,26,1,2,1,3,1
3,37,9,27,26,1,3,1,3,1
3,37,40,27,26,1,2,1,3,1
3,37,42,27,26,1,2,1,3,1
3,37,7,27,26,1,3,1,3,1
3,37,23,27,26,1,3,1,3,1
3,37,19,27,26,1,3,1,3,1
3,37,22,27,26,1,3,7,3,1
3,37,18,27,26,1,3,1,3,1
3,37,23,27,26,1,3,1,3,1
1,38,25,27,24,1,3,8,3,1
1,38,37,27,24,1,3,10,3,1
1,38,32,27,24,1,3,7,3,1
1,38,15,27,24,1,1,5,3,1
1,38,46,27,24,1,2,11,3,1
1,38,6,27,24,1,3,5,3,1
1,38,19,27,24,1,2,7,3,1
1,38,24,27,24,1,2,2,3,1
1,38,30,27,24,1,2,1,3,1
1,38,30,27,24,1,2,5,3,1
1,38,19,27,24,1,3,1,3,1
1,38,13,27,24,1,3,1,3,1
1,38,9,27,24,1,1,1,3,1
1,38,16,27,24,1,3,5,3,1
1,38,17,27,24,1,3,5,3,1
1,38,39,27,24,1,3,4,3,1
1,38,16,27,24,1,3,5,3,1
1,38,17,27,24,1,3,8,3,1
1,38,25,27,24,1,2,5,3,1
1,38,41,27,24,1,2,7,3,1
1,38,15,27,24,1,1,7,3,1
1,38,19,27,24,1,3,5,3,1
1,38,9,27,24,1,3,5,3,1
1,38,18,27,24,1,3,2,3,1
1,38,8,27,24,1,1,5,3,1
1,38,3,27,24,1,1,5,3,1
1,38,6,27,24,1,3,1,3,1
1,38,10,27,24,1,3,5,3,1
1,38,11,27,24,1,3,5,3,1
1,38,21,27,24,1,3,8,3,1
1,38,16,27,24,1,3,5,3,1
1,38,17,27,24,1,3,8,3,1
1,38,2,27,24,1,1,1,3,1
1,38,22,27,24,1,3,7,3,1
1,38,25,27,24,1,3,5,3,1
1,38,29,27,24,1,2,9,3,1
1,38,18,27,24,1,3,1,3,1
1,38,26,27,24,1,2,1,3,1
1,38,15,27,24,1,1,5,3,1
1,38,21,27,24,1,3,8,3,1
1,38,10,27,24,1,1,5,3,1
1,38,22,27,24,1,3,5,3,1
1,38,24,27,24,1,3,7,3,1
1,38,37,27,24,1,2,1,3,1
1,38,30,27,24,1,3,7,3,1
1,38,31,27,24,1,2,1,3,1
1,38,18,27,24,1,3,1,3,1
1,38,28,27,24,1,2,1,3,1
1,38,17,27,24,1,3,8,3,1
1,38,30,27,24,1,2,5,3,1
1,38,8,27,24,1,3,1,3,1
1,38,9,27,24,1,1,5,3,1
1,38,19,27,24,1,2,5,3,1
1,38,19,27,24,1,3,1,3,1
1,38,5,27,24,1,1,5,3,1
1,38,29,27,24,1,2,5,3,1
1,38,9,27,24,1,3,1,3,1
1,38,26,27,24,1,3,1,3,1
1,38,25,27,24,1,3,1,3,1
1,38,40,27,24,1,3,8,3,1
1,38,26,27,24,1,3,7,3,1
1,38,18,27,24,1,1,6,3,1
1,38,32,27,24,1,2,1,3,1
1,38,14,27,24,1,3,10,3,1
1,38,13,27,24,1,3,1,3,1
1,38,21,27,24,1,2,1,3,1
1,38,8,27,24,1,3,1,3,1
1,38,27,27,24,1,3,8,3,1
1,38,24,27,24,1,3,5,3,1
1,38,20,27,24,1,2,1,3,1
1,38,28,27,24,1,3,1,3,1
1,38,27,27,24,1,2,1,3,1
1,38,7,27,24,1,1,8,3,1
1,39,20,31,30,0,3,1,2,1
1,39,34,31,30,0,2,11,2,1
1,39,11,31,30,0,1,1,2,1
1,39,18,31,30,0,3,5,2,1
1,39,22,31,30,0,3,1,2,1
1,39,26,31,30,0,3,10,2,1
1,39,5,31,30,0,3,5,2,1
1,39,8,31,30,0,3,1,2,1
1,39,11,31,30,0,3,1,2,1
1,39,26,31,30,0,2,1,2,1
1,39,45,31,30,0,2,1,2,1
1,39,38,31,30,0,2,1,2,1
1,39,17,31,30,0,3,1,2,1
1,39,17,31,30,0,3,5,2,1
1,39,7,31,30,0,1,1,2,1
1,39,13,31,30,0,1,1,2,1
1,39,30,31,30,0,2,1,2,1
1,39,15,31,30,0,3,1,2,1
1,39,21,31,30,0,2,1,2,1
1,39,16,31,30,0,3,1,2,1
1,39,7,31,30,0,3,5,2,1
1,39,22,31,30,0,2,1,2,1
1,39,1,31,30,0,1,1,2,1
1,39,18,31,30,0,3,5,2,1
1,39,47,31,30,0,2,1,2,1
1,39,35,31,30,0,2,1,2,1
1,39,40,31,30,0,2,1,2,1
1,39,3,31,30,0,1,1,2,1
1,39,28,31,30,0,3,1,2,1
1,39,25,31,30,0,2,11,2,1
1,39,10,31,30,0,3,1,2,1
1,39,4,31,30,0,1,1,2,1
1,39,11,31,30,0,3,1,2,1
1,39,3,31,30,0,3,10,2,1
1,39,11,31,30,0,3,1,2,1
1,39,31,31,30,0,3,5,2,1
1,39,1,31,30,0,1,5,2,1
1,39,20,31,30,0,3,1,2,1
1,39,8,31,30,0,3,5,2,1
1,39,21,31,30,0,3,1,2,1
1,39,7,31,30,0,1,5,2,1
1,39,19,31,30,0,3,1,2,1
1,39,44,31,30,0,2,1,2,1
1,39,22,31,30,0,2,1,2,1
1,39,44,31,30,0,2,1,2,1
1,39,51,31,30,0,2,1,2,1
1,39,11,31,30,0,3,1,2,1
1,39,23,31,30,0,3,1,2,1
1,39,18,31,30,0,2,1,2,1
1,39,14,31,30,0,3,1,2,1
1,39,24,31,30,0,3,1,2,1
1,39,7,31,30,0,1,5,2,1
1,39,4,31,30,0,3,1,2,1
1,39,17,31,30,0,3,1,2,1
1,39,19,31,30,0,3,1,2,1
1,39,32,31,30,0,2,1,2,1
1,39,1,31,30,0,1,1,2,1
1,39,14,31,30,0,1,1,2,1
1,39,13,31,30,0,3,1,2,1
1,39,20,31,30,0,2,1,2,1
1,39,29,31,30,0,3,8,2,1
1,39,18,31,30,0,3,1,2,1
1,39,6,31,30,0,1,5,2,1
1,39,1,31,30,0,1,1,2,1
1,39,34,31,30,0,2,11,2,1
1,39,11,31,30,0,3,1,2,1
1,39,8,31,30,0,3,1,2,1
1,39,3,31,30,0,1,1,2,1
1,39,17,31,30,0,3,1,2,1
1,39,13,31,30,0,1,1,2,1
1,39,24,31,30,0,3,1,2,1
1,39,49,31,30,0,2,1,2,1
1,39,6,31,30,0,1,1,2,1
1,39,32,31,30,0,2,1,2,1
1,39,35,31,30,0,2,1,2,1
1,39,2,31,30,0,1,1,2,1
1,39,6,31,30,0,3,1,2,1
1,39,15,31,30,0,2,1,2,1
1,39,12,31,30,0,1,11,2,1
1,39,7,31,30,0,3,1,2,1
1,39,25,31,30,0,2,1,2,1
1,39,53,31,30,0,2,1,2,1
1,39,27,31,30,0,2,1,2,1
1,39,39,31,30,0,3,1,2,1
1,39,36,31,30,0,2,1,2,1
1,39,16,31,30,0,1,1,2,1
1,39,20,31,30,0,3,1,2,1
1,39,18,31,30,0,3,1,2,1
1,39,30,31,30,0,2,10,2,1
1,39,18,31,30,0,2,1,2,1
1,39,40,31,30,0,3,1,2,1
2,39,17,39,25,0,2,1,2,1
2,39,14,39,25,0,3,1,2,1
2,39,17,39,25,0,1,10,2,1
2,39,29,39,25,0,2,1,2,1
2,39,33,39,25,0,3,1,2,1
2,39,6,39,25,0,3,1,2,1
2,39,22,39,25,0,3,1,2,1
2,39,8,39,25,0,3,5,2,1
2,39,22,39,25,0,2,1,2,1
2,39,37,39,25,0,3,1,2,1
2,39,39,39,25,0,3,1,2,1
2,39,32,39,25,0,2,1,2,1
2,39,11,39,25,0,1,2,2,1
2,39,22,39,25,0,2,1,2,1
2,39,42,39,25,0,2,1,2,1
2,39,8,39,25,0,3,1,2,1
2,39,22,39,25,0,2,1,2,1
2,39,17,39,25,0,3,1,2,1
2,39,18,39,25,0,3,1,2,1
2,39,4,39,25,0,1,1,2,1
2,39,13,39,25,0,3,1,2,1
2,39,22,39,25,0,1,1,2,1
2,39,30,39,25,0,1,1,2,1
2,39,23,39,25,0,3,1,2,1
2,39,11,39,25,0,2,1,2,1
2,39,20,39,25,0,2,1,2,1
2,39,24,39,25,0,2,1,2,1
2,39,17,39,25,0,3,1,2,1
2,39,13,39,25,0,3,1,2,1
2,39,22,39,25,0,3,1,2,1
2,39,43,39,25,0,3,11,2,1
2,39,19,39,25,0,3,1,2,1
2,39,18,39,25,0,2,1,2,1
2,39,28,39,25,0,2,1,2,1
2,39,15,39,25,0,1,1,2,1
2,39,35,39,25,0,2,1,2,1
2,39,2,39,25,0,1,1,2,1
2,39,17,39,25,0,1,1,2,1
2,39,21,39,25,0,3,5,2,1
2,39,6,39,25,0,3,1,2,1
2,39,12,39,25,0,3,1,2,1
2,39,12,39,25,0,2,1,2,1
2,39,18,39,25,0,2,2,2,1
2,39,10,39,25,0,1,1,2,1
2,39,26,39,25,0,3,1,2,1
2,39,19,39,25,0,3,1,2,1
2,39,19,39,25,0,2,1,2,1
2,39,16,39,25,0,3,1,2,1
2,39,17,39,25,0,2,1,2,1
2,39,17,39,25,0,2,1,2,1
2,39,23,39,25,0,1,1,2,1
2,39,19,39,25,0,3,1,2,1
2,39,6,39,25,0,1,5,2,1
2,39,16,39,25,0,2,1,2,1
2,39,5,39,25,0,3,1,2,1
2,39,20,39,25,0,3,5,2,1
2,39,35,39,25,0,2,1,2,1
2,39,15,39,25,0,3,1,2,1
2,39,30,39,25,0,2,1,2,1
2,39,17,39,25,0,3,1,2,1
2,39,10,39,25,0,1,5,2,1
2,39,21,39,25,0,3,1,2,1
2,39,4,39,25,0,1,5,2,1
2,39,17,39,25,0,3,8,2,1
2,39,1,39,25,0,1,7,2,1
2,39,21,39,25,0,3,1,2,1
2,39,9,39,25,0,2,1,2,1
2,39,21,39,25,0,3,1,2,1
2,39,9,39,25,0,1,1,2,1
2,39,11,39,25,0,2,1,2,1
2,39,8,39,25,0,3,5,2,1
2,39,16,39,25,0,3,5,2,1
2,39,11,39,25,0,3,1,2,1
3,39,8,39,25,0,3,1,2,1
3,39,27,39,25,0,3,1,2,1
3,39,59,39,25,0,2,1,2,1
3,39,18,39,25,0,1,4,2,1
3,39,19,39,25,0,3,8,2,1
3,39,38,39,25,0,2,1,2,1
3,39,28,39,25,0,3,1,2,1
3,39,21,39,25,0,3,1,2,1
3,39,24,39,25,0,3,1,2,1
3,39,26,39,25,0,3,1,2,1
3,39,10,39,25,0,1,1,2,1
3,39,28,39,25,0,3,5,2,1
3,39,9,39,25,0,1,2,2,1
3,39,3,39,25,0,3,1,2,1
3,39,24,39,25,0,3,1,2,1
3,39,19,39,25,0,3,1,2,1
3,39,16,39,25,0,3,1,2,1
3,39,9,39,25,0,2,1,2,1
3,39,15,39,25,0,3,1,2,1
3,39,5,39,25,0,2,1,2,1
3,39,35,39,25,0,1,10,2,1
3,39,17,39,25,0,3,1,2,1
3,39,43,39,25,0,2,1,2,1
3,39,42,39,25,0,2,1,2,1
3,39,28,39,25,0,3,1,2,1
3,39,10,39,25,0,1,5,2,1
3,39,43,39,25,0,2,1,2,1
3,39,20,39,25,0,3,5,2,1
3,39,14,39,25,0,1,5,2,1
3,39,19,39,25,0,2,5,2,1
3,39,11,39,25,0,3,1,2,1
3,39,6,39,25,0,1,5,2,1
3,39,20,39,25,0,1,1,2,1
3,39,21,39,25,0,2,1,2,1
3,39,9,39,25,0,1,1,2,1
3,39,39,39,25,0,2,1,2,1
3,39,19,39,25,0,3,1,2,1
3,39,26,39,25,0,3,5,2,1
3,39,26,39,25,0,2,5,2,1
3,39,20,39,25,0,3,1,2,1
3,39,56,39,25,0,2,1,2,1
3,39,31,39,25,0,2,1,2,1
3,39,12,39,25,0,3,1,2,1
3,39,37,39,25,0,2,1,2,1
3,39,19,39,25,0,3,1,2,1
3,39,24,39,25,0,3,1,2,1
3,39,15,39,25,0,3,1,2,1
3,39,33,39,25,0,3,1,2,1
3,39,18,39,25,0,3,1,2,1
3,39,50,39,25,0,2,1,2,1
3,39,34,39,25,0,2,1,2,1
3,39,38,39,25,0,2,1,2,1
3,39,12,39,25,0,3,11,2,1
3,39,23,39,25,0,2,7,2,1
3,39,24,39,25,0,2,1,2,1
3,39,30,39,25,0,2,1,2,1
3,39,9,39,25,0,3,5,2,1
3,39,38,39,25,0,3,1,2,1
3,39,18,39,25,0,3,2,2,1
3,39,22,39,25,0,3,1,2,1
3,39,55,39,25,0,2,1,2,1
3,39,48,39,25,0,2,5,2,1
3,39,36,39,25,0,3,8,2,1
3,39,6,39,25,0,3,1,2,1
3,39,21,39,25,0,3,5,2,1
3,39,31,39,25,0,2,1,2,1
3,39,34,39,25,0,3,1,2,1
3,39,19,39,25,0,3,1,2,1
3,39,11,39,25,0,3,1,2,1
3,39,22,39,25,0,3,5,2,1
1,40,23,64,17,1,1,10,1,1
1,40,21,64,17,0,3,1,1,1
1,40,17,64,17,1,1,11,1,1
1,40,24,64,17,1,2,1,1,1
1,40,30,64,17,1,3,1,1,1
1,40,17,64,17,1,2,1,1,1
1,40,11,64,17,1,1,1,1,1
1,40,11,64,17,0,2,1,1,1
1,40,17,64,17,0,2,1,1,1
1,40,29,64,17,1,2,1,1,1
1,40,35,64,17,1,2,11,1,1
1,40,43,64,17,1,3,1,1,1
1,40,13,64,17,1,3,1,1,1
1,40,20,64,17,0,2,1,1,1
1,40,1,64,17,0,3,1,1,1
1,40,22,64,17,1,3,1,1,1
1,40,3,64,17,0,3,1,1,1
1,40,17,64,17,0,3,5,1,1
1,40,15,64,17,1,3,1,1,1
1,40,10,64,17,1,3,1,1,1
1,40,11,64,17,0,3,1,1,1
1,40,24,64,17,1,3,1,1,1
1,40,3,64,17,0,3,1,1,1
1,40,9,64,17,1,1,11,1,1
1,40,8,64,17,1,1,1,1,1
1,40,8,64,17,0,1,1,1,1
1,40,32,64,17,0,3,1,1,1
1,40,3,64,17,0,3,1,1,1
1,40,35,64,17,0,1,1,1,1
1,40,24,64,17,1,3,1,1,1
1,40,2,64,17,1,3,1,1,1
1,40,14,64,17,0,2,1,1,1
1,40,10,64,17,1,3,1,1,1
1,40,16,64,17,1,1,5,1,1
1,40,12,64,17,1,3,1,1,1
1,40,35,64,17,0,3,1,1,1
1,40,22,64,17,0,3,1,1,1
1,40,4,64,17,0,1,5,1,1
1,40,26,64,17,1,3,1,1,1
2,40,12,72,17,0,2,1,1,1
2,40,29,72,17,1,3,1,1,1
2,40,11,72,17,1,3,1,1,1
2,40,16,72,17,1,3,1,1,1
2,40,1,72,17,1,3,11,1,1
2,40,18,72,17,0,3,1,1,1
2,40,22,72,17,0,3,1,1,1
2,40,26,72,17,0,2,1,1,1
